workerid,movieID,reactionTime,PArray,AArray,attentionTime,trialNum,expt
512,83,555,1,0,16.9,29,8b:LBtimes
747,61,383,1,1,12.9,29,8b:LBtimes
765,81,818,1,1,16.9,29,8b:LBtimes
808,61,486,1,1,12.9,29,8b:LBtimes
855,95,728,0,1,18.9,29,8b:LBtimes
833,57,502,0,0,10.9,29,8b:LBtimes
821,53,487,1,0,10.9,29,8b:LBtimes
837,63,413,1,0,12.9,29,8b:LBtimes
835,75,439,0,1,14.9,29,8b:LBtimes
877,81,713,1,1,16.9,29,8b:LBtimes
856,67,719,0,0,12.9,29,8b:LBtimes
788,81,647,1,1,16.9,29,8b:LBtimes
874,51,558,1,1,10.9,29,8b:LBtimes
851,75,603,0,1,14.9,29,8b:LBtimes
846,55,468,0,1,10.9,29,8b:LBtimes
871,73,1303,1,0,14.9,29,8b:LBtimes
860,73,656,1,0,14.9,29,8b:LBtimes
793,87,481,0,0,16.9,29,8b:LBtimes
755,97,583,0,0,18.9,29,8b:LBtimes
546,93,509,1,0,18.9,29,8b:LBtimes
771,61,391,1,1,12.9,29,8b:LBtimes
812,71,442,1,1,14.9,29,8b:LBtimes
824,71,529,1,1,14.9,29,8b:LBtimes
809,77,735,0,0,14.9,29,8b:LBtimes
760,77,815,0,0,14.9,29,8b:LBtimes
866,63,547,1,0,12.9,29,8b:LBtimes
785,91,460,1,1,18.9,29,8b:LBtimes
783,57,615,0,0,10.9,29,8b:LBtimes
768,57,488,0,0,10.9,29,8b:LBtimes
847,51,575,1,1,10.9,29,8b:LBtimes
810,71,460,1,1,14.9,29,8b:LBtimes
455,65,807,0,1,12.9,29,8b:LBtimes
826,61,712,1,1,12.9,29,8b:LBtimes
732,95,983,0,1,18.9,29,8b:LBtimes
881,71,552,1,1,14.9,29,8b:LBtimes
769,87,534,0,0,16.9,29,8b:LBtimes
752,63,519,1,0,12.9,29,8b:LBtimes
831,91,471,1,1,18.9,29,8b:LBtimes
150,93,1124,1,0,18.9,29,8b:LBtimes
734,75,744,0,1,14.9,29,8b:LBtimes
474,63,502,1,0,12.9,29,8b:LBtimes
857,75,737,0,1,14.9,29,8b:LBtimes
876,63,775,1,0,12.9,29,8b:LBtimes
864,63,786,1,0,12.9,29,8b:LBtimes
324,81,1726,1,1,16.9,29,8b:LBtimes
801,73,414,1,0,14.9,29,8b:LBtimes
749,71,645,1,1,14.9,29,8b:LBtimes
328,77,415,0,0,14.9,29,8b:LBtimes
879,97,633,0,0,18.9,29,8b:LBtimes
854,57,476,0,0,10.9,29,8b:LBtimes
720,81,498,1,1,16.9,29,8b:LBtimes
825,75,651,0,1,14.9,29,8b:LBtimes
764,77,449,0,0,14.9,29,8b:LBtimes
543,67,498,0,0,12.9,29,8b:LBtimes
159,87,626,0,0,16.9,29,8b:LBtimes
861,81,1696,1,1,16.9,29,8b:LBtimes
409,51,535,1,1,10.9,29,8b:LBtimes
841,95,1966,0,1,18.9,29,8b:LBtimes
869,53,985,1,0,10.9,29,8b:LBtimes
766,91,493,1,1,18.9,29,8b:LBtimes
842,55,665,0,1,10.9,29,8b:LBtimes
774,77,495,0,0,14.9,29,8b:LBtimes
829,51,510,1,1,10.9,29,8b:LBtimes
798,97,1113,0,0,18.9,29,8b:LBtimes
858,93,423,1,0,18.9,29,8b:LBtimes
510,91,581,1,1,18.9,29,8b:LBtimes
822,93,913,1,0,18.9,29,8b:LBtimes
852,51,415,1,1,10.9,29,8b:LBtimes
849,97,782,0,0,18.9,29,8b:LBtimes
820,71,699,1,1,14.9,29,8b:LBtimes
813,57,447,0,0,10.9,29,8b:LBtimes
819,83,1658,1,0,16.9,29,8b:LBtimes
782,87,364,0,0,16.9,29,8b:LBtimes
748,97,1022,0,0,18.9,29,8b:LBtimes
823,57,667,0,0,10.9,29,8b:LBtimes
848,97,589,0,0,18.9,29,8b:LBtimes
850,77,895,0,0,14.9,29,8b:LBtimes
862,93,823,1,0,18.9,29,8b:LBtimes
767,53,730,1,0,10.9,29,8b:LBtimes
878,81,606,1,1,16.9,29,8b:LBtimes
873,61,498,1,1,12.9,29,8b:LBtimes
843,93,638,1,0,18.9,30,8b:LBtimes
817,75,829,0,1,14.9,30,8b:LBtimes
776,97,473,0,0,18.9,30,8b:LBtimes
872,77,427,0,0,14.9,30,8b:LBtimes
787,71,495,1,1,14.9,30,8b:LBtimes
765,85,837,0,1,16.9,30,8b:LBtimes
833,93,554,1,0,18.9,30,8b:LBtimes
835,81,604,1,1,16.9,30,8b:LBtimes
788,73,581,1,0,14.9,30,8b:LBtimes
786,53,789,1,0,10.9,30,8b:LBtimes
554,95,562,0,1,18.9,30,8b:LBtimes
805,63,543,1,0,12.9,30,8b:LBtimes
846,85,528,0,1,16.9,30,8b:LBtimes
780,81,688,1,1,16.9,30,8b:LBtimes
755,73,551,1,0,14.9,30,8b:LBtimes
800,95,1197,0,1,18.9,30,8b:LBtimes
48,63,463,1,0,12.9,30,8b:LBtimes
546,75,651,0,1,14.9,30,8b:LBtimes
771,57,583,0,0,10.9,30,8b:LBtimes
499,67,408,0,0,12.9,30,8b:LBtimes
789,67,608,0,0,12.9,30,8b:LBtimes
812,51,637,1,1,10.9,30,8b:LBtimes
824,97,567,0,0,18.9,30,8b:LBtimes
809,97,1654,0,0,18.9,30,8b:LBtimes
802,61,511,1,1,12.9,30,8b:LBtimes
792,57,866,0,0,10.9,30,8b:LBtimes
760,51,796,1,1,10.9,30,8b:LBtimes
785,63,552,1,0,12.9,30,8b:LBtimes
783,65,587,0,1,12.9,30,8b:LBtimes
773,75,534,0,1,14.9,30,8b:LBtimes
836,91,745,1,1,18.9,30,8b:LBtimes
810,67,445,0,0,12.9,30,8b:LBtimes
806,93,725,1,0,18.9,30,8b:LBtimes
754,73,542,1,0,14.9,30,8b:LBtimes
219,75,888,0,1,14.9,30,8b:LBtimes
880,93,586,1,0,18.9,30,8b:LBtimes
732,53,439,1,0,10.9,30,8b:LBtimes
881,63,430,1,0,12.9,30,8b:LBtimes
883,55,412,0,1,10.9,30,8b:LBtimes
867,87,702,0,0,16.9,30,8b:LBtimes
769,91,401,1,1,18.9,30,8b:LBtimes
816,65,783,0,1,12.9,30,8b:LBtimes
859,71,397,1,1,14.9,30,8b:LBtimes
734,91,629,1,1,18.9,30,8b:LBtimes
294,65,975,0,1,12.9,30,8b:LBtimes
857,65,749,0,1,12.9,30,8b:LBtimes
875,95,615,0,1,18.9,30,8b:LBtimes
864,67,638,0,0,12.9,30,8b:LBtimes
828,55,491,0,1,10.9,30,8b:LBtimes
801,53,447,1,0,10.9,30,8b:LBtimes
489,73,647,1,0,14.9,30,8b:LBtimes
749,87,662,0,0,16.9,30,8b:LBtimes
854,53,657,1,0,10.9,30,8b:LBtimes
720,77,539,0,0,14.9,30,8b:LBtimes
772,71,606,1,1,14.9,30,8b:LBtimes
764,71,503,1,1,14.9,30,8b:LBtimes
159,77,472,0,0,14.9,30,8b:LBtimes
775,73,495,1,0,14.9,30,8b:LBtimes
870,53,690,1,0,10.9,30,8b:LBtimes
98,63,383,1,0,12.9,30,8b:LBtimes
863,85,790,0,1,16.9,30,8b:LBtimes
814,65,784,0,1,12.9,30,8b:LBtimes
869,87,602,0,0,16.9,30,8b:LBtimes
842,73,647,1,0,14.9,30,8b:LBtimes
844,83,1735,1,0,16.9,30,8b:LBtimes
865,57,533,0,0,10.9,30,8b:LBtimes
829,63,615,1,0,12.9,30,8b:LBtimes
798,63,513,1,0,12.9,30,8b:LBtimes
839,85,706,0,1,16.9,30,8b:LBtimes
795,73,495,1,0,14.9,30,8b:LBtimes
827,83,428,1,0,16.9,30,8b:LBtimes
779,87,832,0,0,16.9,30,8b:LBtimes
849,73,863,1,0,14.9,30,8b:LBtimes
820,95,591,0,1,18.9,30,8b:LBtimes
813,55,401,0,1,10.9,30,8b:LBtimes
78,83,631,1,0,16.9,30,8b:LBtimes
748,57,657,0,0,10.9,30,8b:LBtimes
823,65,921,0,1,12.9,30,8b:LBtimes
848,77,471,0,0,14.9,30,8b:LBtimes
850,73,767,1,0,14.9,30,8b:LBtimes
884,57,525,0,0,10.9,30,8b:LBtimes
878,73,543,1,0,14.9,30,8b:LBtimes
873,97,872,0,0,18.9,30,8b:LBtimes
308,63,930,1,0,12.9,31,8b:LBtimes
776,71,445,1,1,14.9,31,8b:LBtimes
512,61,506,1,1,12.9,31,8b:LBtimes
747,97,613,0,0,18.9,31,8b:LBtimes
794,87,673,0,0,16.9,31,8b:LBtimes
833,85,439,0,1,16.9,31,8b:LBtimes
796,57,603,0,0,10.9,31,8b:LBtimes
762,71,430,1,1,14.9,31,8b:LBtimes
807,73,726,1,0,14.9,31,8b:LBtimes
877,97,696,0,0,18.9,31,8b:LBtimes
750,73,594,1,0,14.9,31,8b:LBtimes
786,73,628,1,0,14.9,31,8b:LBtimes
851,67,918,0,0,12.9,31,8b:LBtimes
846,67,451,0,0,12.9,31,8b:LBtimes
871,83,1387,1,0,16.9,31,8b:LBtimes
860,95,689,0,1,18.9,31,8b:LBtimes
797,77,665,0,0,14.9,31,8b:LBtimes
793,61,555,1,1,12.9,31,8b:LBtimes
830,67,818,0,0,12.9,31,8b:LBtimes
812,83,485,1,0,16.9,31,8b:LBtimes
882,81,678,1,1,16.9,31,8b:LBtimes
845,91,575,1,1,18.9,31,8b:LBtimes
760,73,467,1,0,14.9,31,8b:LBtimes
783,77,654,0,0,14.9,31,8b:LBtimes
758,63,743,1,0,12.9,31,8b:LBtimes
836,83,1255,1,0,16.9,31,8b:LBtimes
810,93,498,1,0,18.9,31,8b:LBtimes
806,53,574,1,0,10.9,31,8b:LBtimes
754,97,582,0,0,18.9,31,8b:LBtimes
832,95,835,0,1,18.9,31,8b:LBtimes
746,57,769,0,0,10.9,31,8b:LBtimes
826,73,880,1,0,14.9,31,8b:LBtimes
803,93,712,1,0,18.9,31,8b:LBtimes
881,95,412,0,1,18.9,31,8b:LBtimes
883,57,490,0,0,10.9,31,8b:LBtimes
769,57,921,0,0,10.9,31,8b:LBtimes
752,67,569,0,0,12.9,31,8b:LBtimes
294,81,834,1,1,16.9,31,8b:LBtimes
474,93,571,1,0,18.9,31,8b:LBtimes
324,67,528,0,0,12.9,31,8b:LBtimes
801,75,447,0,1,14.9,31,8b:LBtimes
763,83,714,1,0,16.9,31,8b:LBtimes
749,93,934,1,0,18.9,31,8b:LBtimes
854,85,1900,0,1,16.9,31,8b:LBtimes
720,91,647,1,1,18.9,31,8b:LBtimes
756,67,792,0,0,12.9,31,8b:LBtimes
825,81,634,1,1,16.9,31,8b:LBtimes
838,81,647,1,1,16.9,31,8b:LBtimes
870,71,1117,1,1,14.9,31,8b:LBtimes
861,93,657,1,0,18.9,31,8b:LBtimes
799,77,454,0,0,14.9,31,8b:LBtimes
869,75,514,0,1,14.9,31,8b:LBtimes
868,71,3116,1,1,14.9,31,8b:LBtimes
842,65,615,0,1,12.9,31,8b:LBtimes
774,51,440,1,1,10.9,31,8b:LBtimes
853,73,396,1,0,14.9,31,8b:LBtimes
858,75,630,0,1,14.9,31,8b:LBtimes
795,57,366,0,0,10.9,31,8b:LBtimes
840,65,839,0,1,12.9,31,8b:LBtimes
827,51,428,1,1,10.9,31,8b:LBtimes
779,55,627,0,1,10.9,31,8b:LBtimes
784,51,700,1,1,10.9,31,8b:LBtimes
834,73,665,1,0,14.9,31,8b:LBtimes
822,71,1272,1,1,14.9,31,8b:LBtimes
757,93,584,1,0,18.9,31,8b:LBtimes
820,55,486,0,1,10.9,31,8b:LBtimes
782,61,540,1,1,12.9,31,8b:LBtimes
823,81,814,1,1,16.9,31,8b:LBtimes
848,65,535,0,1,12.9,31,8b:LBtimes
767,57,770,0,0,10.9,31,8b:LBtimes
843,51,687,1,1,10.9,32,8b:LBtimes
308,77,747,0,0,14.9,32,8b:LBtimes
776,55,565,0,1,10.9,32,8b:LBtimes
747,93,555,1,0,18.9,32,8b:LBtimes
787,91,1351,1,1,18.9,32,8b:LBtimes
765,71,1106,1,1,14.9,32,8b:LBtimes
855,97,745,0,0,18.9,32,8b:LBtimes
794,97,637,0,0,18.9,32,8b:LBtimes
821,93,574,1,0,18.9,32,8b:LBtimes
762,75,521,0,1,14.9,32,8b:LBtimes
837,93,500,1,0,18.9,32,8b:LBtimes
807,53,574,1,0,10.9,32,8b:LBtimes
835,57,423,0,0,10.9,32,8b:LBtimes
877,55,581,0,1,10.9,32,8b:LBtimes
777,95,707,0,1,18.9,32,8b:LBtimes
856,91,687,1,1,18.9,32,8b:LBtimes
788,67,691,0,0,12.9,32,8b:LBtimes
786,55,1014,0,1,10.9,32,8b:LBtimes
781,61,466,1,1,12.9,32,8b:LBtimes
846,75,373,0,1,14.9,32,8b:LBtimes
818,83,646,1,0,16.9,32,8b:LBtimes
871,71,1397,1,1,14.9,32,8b:LBtimes
860,53,656,1,0,10.9,32,8b:LBtimes
797,51,534,1,1,10.9,32,8b:LBtimes
48,57,447,0,0,10.9,32,8b:LBtimes
546,95,450,0,1,18.9,32,8b:LBtimes
499,87,458,0,0,16.9,32,8b:LBtimes
789,93,369,1,0,18.9,32,8b:LBtimes
811,81,407,1,1,16.9,32,8b:LBtimes
809,65,687,0,1,12.9,32,8b:LBtimes
845,95,523,0,1,18.9,32,8b:LBtimes
792,61,863,1,1,12.9,32,8b:LBtimes
760,75,993,0,1,14.9,32,8b:LBtimes
866,75,575,0,1,14.9,32,8b:LBtimes
785,71,502,1,1,14.9,32,8b:LBtimes
768,75,410,0,1,14.9,32,8b:LBtimes
847,71,703,1,1,14.9,32,8b:LBtimes
810,77,474,0,0,14.9,32,8b:LBtimes
806,85,567,0,1,16.9,32,8b:LBtimes
746,93,794,1,0,18.9,32,8b:LBtimes
880,75,477,0,1,14.9,32,8b:LBtimes
732,61,1567,1,1,12.9,32,8b:LBtimes
881,51,435,1,1,10.9,32,8b:LBtimes
883,91,689,1,1,18.9,32,8b:LBtimes
769,61,603,1,1,12.9,32,8b:LBtimes
752,57,383,0,0,10.9,32,8b:LBtimes
831,93,626,1,0,18.9,32,8b:LBtimes
816,57,440,0,0,10.9,32,8b:LBtimes
734,61,423,1,1,12.9,32,8b:LBtimes
857,63,704,1,0,12.9,32,8b:LBtimes
876,55,1095,0,1,10.9,32,8b:LBtimes
828,51,542,1,1,10.9,32,8b:LBtimes
489,93,743,1,0,18.9,32,8b:LBtimes
854,63,1988,1,0,12.9,32,8b:LBtimes
720,63,1389,1,0,12.9,32,8b:LBtimes
772,67,667,0,0,12.9,32,8b:LBtimes
756,75,705,0,1,14.9,32,8b:LBtimes
825,77,594,0,0,14.9,32,8b:LBtimes
838,67,551,0,0,12.9,32,8b:LBtimes
775,93,662,1,0,18.9,32,8b:LBtimes
870,95,670,0,1,18.9,32,8b:LBtimes
863,71,759,1,1,14.9,32,8b:LBtimes
409,75,743,0,1,14.9,32,8b:LBtimes
799,75,1030,0,1,14.9,32,8b:LBtimes
814,93,573,1,0,18.9,32,8b:LBtimes
844,51,1678,1,1,10.9,32,8b:LBtimes
865,63,435,1,0,12.9,32,8b:LBtimes
858,81,392,1,1,16.9,32,8b:LBtimes
510,75,711,0,1,14.9,32,8b:LBtimes
839,61,550,1,1,12.9,32,8b:LBtimes
840,87,641,0,0,16.9,32,8b:LBtimes
827,77,508,0,0,14.9,32,8b:LBtimes
779,71,682,1,1,14.9,32,8b:LBtimes
778,93,568,1,0,18.9,32,8b:LBtimes
784,55,633,0,1,10.9,32,8b:LBtimes
849,55,519,0,1,10.9,32,8b:LBtimes
791,91,491,1,1,18.9,32,8b:LBtimes
820,65,487,0,1,12.9,32,8b:LBtimes
813,85,568,0,1,16.9,32,8b:LBtimes
819,93,902,1,0,18.9,32,8b:LBtimes
78,77,639,0,0,14.9,32,8b:LBtimes
850,71,785,1,1,14.9,32,8b:LBtimes
767,95,719,0,1,18.9,32,8b:LBtimes
884,67,614,0,0,12.9,32,8b:LBtimes
878,87,460,0,0,16.9,32,8b:LBtimes
843,81,812,1,1,16.9,33,8b:LBtimes
815,95,519,0,1,18.9,33,8b:LBtimes
817,83,766,1,0,16.9,33,8b:LBtimes
308,67,1314,0,0,12.9,33,8b:LBtimes
776,67,520,0,0,12.9,33,8b:LBtimes
872,85,539,0,1,16.9,33,8b:LBtimes
747,65,366,0,1,12.9,33,8b:LBtimes
787,83,719,1,0,16.9,33,8b:LBtimes
808,97,478,0,0,18.9,33,8b:LBtimes
794,77,895,0,0,14.9,33,8b:LBtimes
833,55,615,0,1,10.9,33,8b:LBtimes
821,73,1638,1,0,14.9,33,8b:LBtimes
796,97,606,0,0,18.9,33,8b:LBtimes
762,85,485,0,1,16.9,33,8b:LBtimes
777,57,549,0,0,10.9,33,8b:LBtimes
856,71,598,1,1,14.9,33,8b:LBtimes
554,71,690,1,1,14.9,33,8b:LBtimes
818,55,502,0,1,10.9,33,8b:LBtimes
871,75,1227,0,1,14.9,33,8b:LBtimes
780,85,862,0,1,16.9,33,8b:LBtimes
811,51,550,1,1,10.9,33,8b:LBtimes
812,53,448,1,0,10.9,33,8b:LBtimes
802,81,546,1,1,16.9,33,8b:LBtimes
882,75,1041,0,1,14.9,33,8b:LBtimes
792,51,734,1,1,10.9,33,8b:LBtimes
760,53,471,1,0,10.9,33,8b:LBtimes
783,61,541,1,1,12.9,33,8b:LBtimes
768,95,440,0,1,18.9,33,8b:LBtimes
773,87,406,0,0,16.9,33,8b:LBtimes
836,93,858,1,0,18.9,33,8b:LBtimes
806,73,534,1,0,14.9,33,8b:LBtimes
751,63,487,1,0,12.9,33,8b:LBtimes
732,81,2463,1,1,16.9,33,8b:LBtimes
881,93,505,1,0,18.9,33,8b:LBtimes
867,77,694,0,0,14.9,33,8b:LBtimes
31,57,1296,0,0,10.9,33,8b:LBtimes
831,67,755,0,0,12.9,33,8b:LBtimes
734,57,503,0,0,10.9,33,8b:LBtimes
294,57,830,0,0,10.9,33,8b:LBtimes
857,61,536,1,1,12.9,33,8b:LBtimes
875,57,543,0,0,10.9,33,8b:LBtimes
864,93,905,1,0,18.9,33,8b:LBtimes
324,83,743,1,0,16.9,33,8b:LBtimes
489,61,559,1,1,12.9,33,8b:LBtimes
749,53,2214,1,0,10.9,33,8b:LBtimes
328,63,463,1,0,12.9,33,8b:LBtimes
879,57,539,0,0,10.9,33,8b:LBtimes
854,77,482,0,0,14.9,33,8b:LBtimes
772,65,560,0,1,12.9,33,8b:LBtimes
838,73,543,1,0,14.9,33,8b:LBtimes
863,77,712,0,0,14.9,33,8b:LBtimes
841,61,1309,1,1,12.9,33,8b:LBtimes
869,51,689,1,1,10.9,33,8b:LBtimes
868,83,906,1,0,16.9,33,8b:LBtimes
842,53,598,1,0,10.9,33,8b:LBtimes
865,77,537,0,0,14.9,33,8b:LBtimes
753,77,646,0,0,14.9,33,8b:LBtimes
829,75,710,0,1,14.9,33,8b:LBtimes
798,75,625,0,1,14.9,33,8b:LBtimes
795,61,422,1,1,12.9,33,8b:LBtimes
827,67,433,0,0,12.9,33,8b:LBtimes
778,55,452,0,1,10.9,33,8b:LBtimes
784,83,779,1,0,16.9,33,8b:LBtimes
834,87,504,0,0,16.9,33,8b:LBtimes
822,75,564,0,1,14.9,33,8b:LBtimes
852,61,472,1,1,12.9,33,8b:LBtimes
849,83,623,1,0,16.9,33,8b:LBtimes
813,71,499,1,1,14.9,33,8b:LBtimes
819,55,1031,0,1,10.9,33,8b:LBtimes
748,63,687,1,0,12.9,33,8b:LBtimes
848,55,700,0,1,10.9,33,8b:LBtimes
850,51,648,1,1,10.9,33,8b:LBtimes
862,55,710,0,1,10.9,33,8b:LBtimes
873,77,456,0,0,14.9,33,8b:LBtimes
815,65,486,0,1,12.9,34,8b:LBtimes
817,93,887,1,0,18.9,34,8b:LBtimes
308,53,1077,1,0,10.9,34,8b:LBtimes
872,55,415,0,1,10.9,34,8b:LBtimes
747,95,414,0,1,18.9,34,8b:LBtimes
787,97,2193,0,0,18.9,34,8b:LBtimes
808,71,486,1,1,14.9,34,8b:LBtimes
794,71,426,1,1,14.9,34,8b:LBtimes
833,97,614,0,0,18.9,34,8b:LBtimes
796,81,651,1,1,16.9,34,8b:LBtimes
762,97,1021,0,0,18.9,34,8b:LBtimes
877,67,1695,0,0,12.9,34,8b:LBtimes
750,93,593,1,0,18.9,34,8b:LBtimes
856,83,657,1,0,16.9,34,8b:LBtimes
788,63,593,1,0,12.9,34,8b:LBtimes
851,57,676,0,0,10.9,34,8b:LBtimes
554,77,556,0,0,14.9,34,8b:LBtimes
805,93,567,1,0,18.9,34,8b:LBtimes
818,75,586,0,1,14.9,34,8b:LBtimes
780,87,588,0,0,16.9,34,8b:LBtimes
793,71,408,1,1,14.9,34,8b:LBtimes
789,85,493,0,1,16.9,34,8b:LBtimes
811,61,671,1,1,12.9,34,8b:LBtimes
830,81,791,1,1,16.9,34,8b:LBtimes
759,63,464,1,0,12.9,34,8b:LBtimes
824,55,531,0,1,10.9,34,8b:LBtimes
882,63,533,1,0,12.9,34,8b:LBtimes
845,97,429,0,0,18.9,34,8b:LBtimes
866,85,698,0,1,16.9,34,8b:LBtimes
836,73,530,1,0,14.9,34,8b:LBtimes
754,53,550,1,0,10.9,34,8b:LBtimes
455,77,652,0,0,14.9,34,8b:LBtimes
746,55,706,0,1,10.9,34,8b:LBtimes
803,61,646,1,1,12.9,34,8b:LBtimes
881,77,438,0,0,14.9,34,8b:LBtimes
867,95,680,0,1,18.9,34,8b:LBtimes
752,85,579,0,1,16.9,34,8b:LBtimes
859,63,468,1,0,12.9,34,8b:LBtimes
324,95,902,0,1,18.9,34,8b:LBtimes
828,77,640,0,0,14.9,34,8b:LBtimes
879,65,455,0,1,12.9,34,8b:LBtimes
756,57,575,0,0,10.9,34,8b:LBtimes
825,71,651,1,1,14.9,34,8b:LBtimes
764,51,475,1,1,10.9,34,8b:LBtimes
543,91,633,1,1,18.9,34,8b:LBtimes
775,65,507,0,1,12.9,34,8b:LBtimes
870,65,649,0,1,12.9,34,8b:LBtimes
861,85,1084,0,1,16.9,34,8b:LBtimes
799,53,464,1,0,10.9,34,8b:LBtimes
841,91,1093,1,1,18.9,34,8b:LBtimes
814,97,561,0,0,18.9,34,8b:LBtimes
869,55,563,0,1,10.9,34,8b:LBtimes
766,51,472,1,1,10.9,34,8b:LBtimes
868,77,852,0,0,14.9,34,8b:LBtimes
842,91,567,1,1,18.9,34,8b:LBtimes
774,61,539,1,1,12.9,34,8b:LBtimes
844,85,1670,0,1,16.9,34,8b:LBtimes
753,57,534,0,0,10.9,34,8b:LBtimes
829,77,583,0,0,14.9,34,8b:LBtimes
798,81,510,1,1,16.9,34,8b:LBtimes
770,51,497,1,1,10.9,34,8b:LBtimes
853,77,429,0,0,14.9,34,8b:LBtimes
510,65,910,0,1,12.9,34,8b:LBtimes
795,93,1903,1,0,18.9,34,8b:LBtimes
778,71,599,1,1,14.9,34,8b:LBtimes
852,93,2039,1,0,18.9,34,8b:LBtimes
849,93,1047,1,0,18.9,34,8b:LBtimes
757,63,751,1,0,12.9,34,8b:LBtimes
820,61,446,1,1,12.9,34,8b:LBtimes
813,83,903,1,0,16.9,34,8b:LBtimes
78,57,551,0,0,10.9,34,8b:LBtimes
850,63,711,1,0,12.9,34,8b:LBtimes
862,65,689,0,1,12.9,34,8b:LBtimes
767,81,553,1,1,16.9,34,8b:LBtimes
884,93,1367,1,0,18.9,34,8b:LBtimes
878,61,494,1,1,12.9,34,8b:LBtimes
873,91,927,1,1,18.9,34,8b:LBtimes
843,83,651,1,0,16.9,35,8b:LBtimes
308,75,1088,0,1,14.9,35,8b:LBtimes
776,81,505,1,1,16.9,35,8b:LBtimes
872,91,357,1,1,18.9,35,8b:LBtimes
512,71,523,1,1,14.9,35,8b:LBtimes
747,77,383,0,0,14.9,35,8b:LBtimes
787,75,510,0,1,14.9,35,8b:LBtimes
765,65,603,0,1,12.9,35,8b:LBtimes
794,51,552,1,1,10.9,35,8b:LBtimes
821,85,479,0,1,16.9,35,8b:LBtimes
762,67,746,0,0,12.9,35,8b:LBtimes
837,91,450,1,1,18.9,35,8b:LBtimes
761,67,648,0,0,12.9,35,8b:LBtimes
807,51,654,1,1,10.9,35,8b:LBtimes
835,73,735,1,0,14.9,35,8b:LBtimes
877,65,726,0,1,12.9,35,8b:LBtimes
856,55,751,0,1,10.9,35,8b:LBtimes
786,71,1051,1,1,14.9,35,8b:LBtimes
874,55,484,0,1,10.9,35,8b:LBtimes
851,81,819,1,1,16.9,35,8b:LBtimes
805,83,487,1,0,16.9,35,8b:LBtimes
818,95,610,0,1,18.9,35,8b:LBtimes
871,81,1233,1,1,16.9,35,8b:LBtimes
860,63,663,1,0,12.9,35,8b:LBtimes
797,65,517,0,1,12.9,35,8b:LBtimes
755,77,767,0,0,14.9,35,8b:LBtimes
48,77,424,0,0,14.9,35,8b:LBtimes
546,63,570,1,0,12.9,35,8b:LBtimes
499,85,399,0,1,16.9,35,8b:LBtimes
789,61,414,1,1,12.9,35,8b:LBtimes
811,83,615,1,0,16.9,35,8b:LBtimes
830,83,571,1,0,16.9,35,8b:LBtimes
812,91,770,1,1,18.9,35,8b:LBtimes
790,83,419,1,0,16.9,35,8b:LBtimes
824,63,569,1,0,12.9,35,8b:LBtimes
809,91,927,1,1,18.9,35,8b:LBtimes
882,61,511,1,1,12.9,35,8b:LBtimes
845,83,396,1,0,16.9,35,8b:LBtimes
792,71,1510,1,1,14.9,35,8b:LBtimes
785,87,471,0,0,16.9,35,8b:LBtimes
768,97,620,0,0,18.9,35,8b:LBtimes
810,91,537,1,1,18.9,35,8b:LBtimes
806,91,584,1,1,18.9,35,8b:LBtimes
754,67,635,0,0,12.9,35,8b:LBtimes
219,67,695,0,0,12.9,35,8b:LBtimes
751,73,439,1,0,14.9,35,8b:LBtimes
826,91,1035,1,1,18.9,35,8b:LBtimes
867,51,724,1,1,10.9,35,8b:LBtimes
752,91,595,1,1,18.9,35,8b:LBtimes
831,55,574,0,1,10.9,35,8b:LBtimes
816,81,534,1,1,16.9,35,8b:LBtimes
859,73,437,1,0,14.9,35,8b:LBtimes
734,71,664,1,1,14.9,35,8b:LBtimes
294,61,562,1,1,12.9,35,8b:LBtimes
876,91,798,1,1,18.9,35,8b:LBtimes
864,61,514,1,1,12.9,35,8b:LBtimes
324,57,783,0,0,10.9,35,8b:LBtimes
749,77,1072,0,0,14.9,35,8b:LBtimes
328,85,414,0,1,16.9,35,8b:LBtimes
854,65,731,0,1,12.9,35,8b:LBtimes
772,57,506,0,0,10.9,35,8b:LBtimes
825,91,715,1,1,18.9,35,8b:LBtimes
764,83,484,1,0,16.9,35,8b:LBtimes
543,73,775,1,0,14.9,35,8b:LBtimes
98,67,940,0,0,12.9,35,8b:LBtimes
863,57,840,0,0,10.9,35,8b:LBtimes
799,67,528,0,0,12.9,35,8b:LBtimes
841,67,988,0,0,12.9,35,8b:LBtimes
814,55,538,0,1,10.9,35,8b:LBtimes
868,51,633,1,1,10.9,35,8b:LBtimes
842,97,567,0,0,18.9,35,8b:LBtimes
804,81,676,1,1,16.9,35,8b:LBtimes
865,85,610,0,1,16.9,35,8b:LBtimes
753,81,630,1,1,16.9,35,8b:LBtimes
853,91,463,1,1,18.9,35,8b:LBtimes
510,57,530,0,0,10.9,35,8b:LBtimes
839,51,568,1,1,10.9,35,8b:LBtimes
779,97,774,0,0,18.9,35,8b:LBtimes
784,65,677,0,1,12.9,35,8b:LBtimes
852,55,469,0,1,10.9,35,8b:LBtimes
849,87,510,0,0,16.9,35,8b:LBtimes
813,95,910,0,1,18.9,35,8b:LBtimes
819,97,1959,0,0,18.9,35,8b:LBtimes
782,71,721,1,1,14.9,35,8b:LBtimes
748,65,633,0,1,12.9,35,8b:LBtimes
850,83,560,1,0,16.9,35,8b:LBtimes
