data_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,longitudinal,source_name,mom_ed
56254,16,77,77,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56255,16,74,74,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56256,16,7,7,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56257,16,12,12,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56258,16,322,322,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56259,16,1,1,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56260,16,77,77,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56261,16,50,50,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56262,16,7,7,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56263,16,17,17,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56264,16,46,46,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56265,16,59,59,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56266,16,30,30,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56267,16,99,99,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56268,16,36,36,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56269,16,34,34,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56270,16,25,25,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56271,16,7,7,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56272,16,86,86,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56273,16,42,42,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56274,16,6,6,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56275,16,8,8,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56276,16,8,8,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56277,16,23,23,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56278,16,170,170,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56279,16,11,11,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56280,16,180,180,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56281,16,83,83,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56282,16,167,167,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56283,16,5,5,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56284,16,5,5,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56285,16,18,18,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56286,16,12,12,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56287,16,74,74,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56288,16,20,20,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56289,16,123,123,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56290,16,14,14,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56291,16,32,32,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56292,16,25,25,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56293,16,71,71,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56294,16,13,13,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56295,16,14,14,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56296,16,13,13,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56297,16,28,28,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56298,16,68,68,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56299,16,21,21,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56300,17,16,16,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56301,16,26,26,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56302,16,18,18,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56303,16,48,48,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56304,16,33,33,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56305,16,16,16,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56306,16,74,74,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56307,16,83,83,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56308,16,68,68,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56309,16,6,6,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56310,16,11,11,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56311,16,64,64,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56312,16,14,14,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56313,16,60,60,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56314,16,44,44,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56315,16,32,32,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56316,16,14,14,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56317,16,86,86,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56318,16,27,27,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56319,16,45,45,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56320,16,83,83,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56321,16,54,54,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56322,16,15,15,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56323,16,42,42,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56324,16,17,17,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56325,16,23,23,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56326,16,48,48,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56327,16,33,33,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56328,16,54,54,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56329,16,9,9,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56330,16,92,92,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56331,16,86,86,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56332,16,36,36,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56333,16,24,24,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56334,16,146,146,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56335,16,7,7,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56336,16,18,18,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56337,16,73,73,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56338,16,62,62,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56339,16,26,26,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56340,16,9,9,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56341,16,7,7,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56342,16,21,21,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56343,16,18,18,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56344,16,49,49,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56345,16,45,45,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56346,16,5,5,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56347,16,36,36,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56348,16,46,46,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56349,16,12,12,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56350,16,18,18,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56351,16,39,39,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56352,16,174,174,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56353,16,85,85,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56354,16,304,304,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56355,16,55,55,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56356,16,17,17,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56357,16,167,167,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56358,16,59,59,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56359,16,54,54,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56360,16,14,14,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56361,16,101,101,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56362,16,60,60,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56363,16,157,157,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56364,16,44,44,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56365,16,21,21,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56366,16,27,27,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56367,16,41,41,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56368,16,30,30,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56369,16,27,27,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56370,16,90,90,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56371,16,4,4,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56372,16,34,34,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56373,16,16,16,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56374,16,156,156,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56375,16,179,179,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56376,16,30,30,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56377,16,209,209,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56378,16,100,100,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56379,16,165,165,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56380,16,10,10,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56381,16,11,11,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56382,16,404,404,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56383,16,272,272,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56384,16,311,311,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56385,16,57,57,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56386,16,21,21,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56387,16,58,58,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56388,16,107,107,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56389,16,28,28,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56390,16,39,39,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56391,16,8,8,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56392,16,31,31,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56393,16,52,52,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56394,16,12,12,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56395,16,23,23,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56396,16,19,19,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56397,16,51,51,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56398,16,28,28,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56399,16,154,154,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56400,16,26,26,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56401,16,1,1,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56402,16,78,78,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56403,16,151,151,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56404,16,48,48,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56405,16,85,85,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56406,16,49,49,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56407,16,89,89,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56408,16,64,64,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56409,16,279,279,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56410,16,160,160,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56411,16,74,74,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56412,16,70,70,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56413,16,8,8,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56414,16,37,37,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56415,16,10,10,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56416,16,27,27,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56417,16,41,41,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56418,16,156,156,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56419,16,40,40,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56420,16,34,34,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56421,16,8,8,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56422,16,17,17,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56423,16,22,22,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56424,16,7,7,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56425,16,81,81,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56426,16,67,67,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56427,16,29,29,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56428,16,151,151,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56429,16,18,18,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56430,16,76,76,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56431,16,12,12,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56432,16,66,66,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56433,16,28,28,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56434,16,8,8,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56435,16,32,32,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56436,16,20,20,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56437,16,73,73,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56438,16,129,129,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56439,16,6,6,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56440,16,98,98,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56441,16,8,8,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56442,16,47,47,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56443,16,52,52,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56444,16,58,58,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56445,16,6,6,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56446,16,26,26,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56447,16,60,60,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56448,16,8,8,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56449,16,29,29,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56450,16,30,30,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56451,16,33,33,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56452,16,188,188,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56453,16,17,17,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56454,16,61,61,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56455,16,18,18,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56456,16,240,240,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56457,16,49,49,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56458,16,56,56,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56459,16,82,82,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56460,16,155,155,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56461,16,9,9,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56462,16,3,3,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56463,16,16,16,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56464,16,49,49,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56465,16,26,26,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56466,16,56,56,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56467,16,9,9,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56468,16,110,110,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56469,16,29,29,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56470,16,160,160,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56471,16,2,2,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56472,16,4,4,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56473,16,11,11,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56474,16,278,278,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56475,16,98,98,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56476,16,35,35,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56477,16,10,10,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56478,16,47,47,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56479,16,28,28,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56480,16,36,36,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56481,16,26,26,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56482,16,94,94,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56483,16,43,43,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56484,16,56,56,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56485,16,26,26,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56486,16,124,124,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56487,16,26,26,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56488,16,42,42,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56489,16,81,81,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56490,16,23,23,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56491,16,260,260,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56492,16,7,7,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56493,16,148,148,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56494,16,156,156,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56495,16,23,23,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56496,16,26,26,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56497,16,90,90,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56498,16,45,45,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56499,16,56,56,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56500,16,91,91,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56501,16,14,14,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56502,16,32,32,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56503,16,134,134,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56504,16,46,46,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56505,16,173,173,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56506,16,47,47,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56507,16,4,4,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56508,16,120,120,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56509,16,58,58,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56510,16,60,60,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56511,16,73,73,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56512,16,60,60,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56513,16,43,43,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56514,16,26,26,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56515,16,26,26,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56516,16,48,48,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56517,16,182,182,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56518,16,8,8,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56519,16,27,27,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56520,16,17,17,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56521,16,35,35,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56522,16,133,133,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56523,16,101,101,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56524,16,76,76,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56525,16,153,153,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56526,16,76,76,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56527,16,5,5,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56528,16,101,101,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56529,16,65,65,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56530,16,176,176,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56531,16,1,1,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56532,16,62,62,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56533,16,19,19,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56534,16,40,40,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56535,16,18,18,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56536,16,22,22,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56537,16,3,3,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56538,16,20,20,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56539,16,20,20,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56540,16,48,48,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56541,16,6,6,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56542,16,93,93,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56543,16,23,23,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56544,16,82,82,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56545,16,55,55,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56546,16,99,99,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56547,16,29,29,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56548,16,46,46,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56549,16,9,9,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56550,16,7,7,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56551,16,232,232,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56552,16,18,18,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56553,16,230,230,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56554,16,35,35,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56555,16,71,71,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56556,16,27,27,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56557,16,5,5,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56558,16,40,40,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56559,16,142,142,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56560,16,22,22,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56561,16,7,7,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56562,16,91,91,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56563,16,117,117,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56564,16,70,70,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56565,16,18,18,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56566,16,9,9,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56567,16,75,75,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56568,16,26,26,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56569,16,62,62,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56570,16,3,3,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56571,16,44,44,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56572,16,12,12,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56573,16,54,54,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56574,16,43,43,English,WS,NA,NA,Female,NA,FALSE,TRUE,Thal,NA
56575,16,115,115,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56576,16,117,117,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
56577,16,38,38,English,WS,NA,NA,Male,NA,FALSE,TRUE,Thal,NA
